player_id,form_a,period_a,club_a,n_a,ar_a,form_b,period_b,club_b,n_b,ar_b,leagues,similarity,shared_clubs,match_cooccur,cooccur_rate_pct,unique_pid_both_sides,decision
50287,A. Haikal,2025-08-16..2026-05-16,Al Bataeh,25,,Abdulaziz Hussain,2022-09-03..2026-05-05,"Al Bataeh, Shabab Al Ahli Dubai",128,,UAE,0.385,Al Bataeh,11/25,44.0,True,
390207,A. Eid,2025-08-14..2026-05-29,Al Ittihad,20,,Ahmed Eid Abdel Naby,2022-10-18..2024-07-31,Al Ittihad,51,,EGY,0.385,Al Ittihad,0/20,0.0,False,
68447,A. Hazaa,2025-08-15..2026-04-27,UMM Salal,20,,Abdalaziz Al Hasia,2022-08-01..2026-04-27,"Al Ahli Doha, Al-Khor, Muaither SC, UMM Salal",83,,QAT,0.385,UMM Salal,9/20,45.0,True,
50649,A. Al Tamimi,2025-08-16..2026-08-29,"Ajman, Al Nasr",28,,Abdullah Mohammed Ismail,2023-08-19..2026-04-24,Al Nasr,59,,UAE,0.389,Al Nasr,14/28,50.0,True,
309364,C. da Costa,2026-09-03..2026-09-03,Al Kholood,1,كوبا دا كوستا,Coba,2026-09-09..2026-09-09,Al Kholood,2,,SAU,0.4,Al Kholood,0/1,0.0,True,
370916,M. Otaka,2025-08-08..2026-09-02,"Al Ahly, Ceramica Cleopatra",30,,Marwan Osman,2022-10-31..2026-09-08,"Al Ahly, Ceramica Cleopatra, El Geish",144,,EGY,0.4,"Al Ahly, Ceramica Cleopatra",30/30,100.0,False,
550406,M. Ouka,2025-08-21..2025-10-25,Haras El Hodood,9,,Mahmoud Sayed Okaa,2025-08-15..2026-09-01,"Haras El Hodood, Masr",23,,EGY,0.4,Haras El Hodood,0/9,0.0,True,
295633,Ahmed Amin Aoufa,2022-11-30..2026-09-07,"Enppi, National Bank of Egypt",76,,Oufa,2025-08-10..2026-08-31,National Bank of Egypt,31,,EGY,0.4,National Bank of Egypt,0/31,0.0,True,
16843,Afsha,2025-08-09..2026-08-23,"Al Ahly, Al Ittihad",29,,Mohamed Magdi Kafsha,2022-10-19..2026-09-09,Al Ahly,88,,EGY,0.4,Al Ahly,0/29,0.0,True,
349984,Juhayna,2025-08-09..2026-05-05,Smouha SC,19,,Makarona,2026-08-22..2026-08-22,Smouha SC,1,,EGY,0.4,Smouha SC,0/1,0.0,True,
415070,Leo Silva,2026-08-15..2026-08-30,Sharjah FC,3,,Léo Azevedo,2026-08-15..2026-09-05,Sharjah FC,3,,UAE,0.4,Sharjah FC,1/2,50.0,True,
50407,A. Hasan,2025-08-17..2026-08-30,Baniyas SC,23,,Hasan Almuharrami,2024-04-21..2026-05-05,Baniyas SC,41,,UAE,0.4,Baniyas SC,13/23,56.5,True,
430324,F. Ogbu,2024-08-23..2025-05-25,Al Wahda FC,23,,Favour Inyeka Ogbu Ogbu,2025-11-21..2026-08-21,Al Wahda FC,12,,UAE,0.4,Al Wahda FC,0/12,0.0,True,
320199,R. Al Menhali,2025-08-16..2026-05-16,Shabab Al Ahli Dubai,16,,Rakan Waleed,2023-12-08..2026-04-29,"Al-Jazira, Shabab Al Ahli Dubai",32,,UAE,0.4,Shabab Al Ahli Dubai,10/16,62.5,True,
608951,Thiago,2025-10-30..2026-05-16,Shabab Al Ahli Dubai,15,,Thiago Sá Gomes Scarpino,2026-04-29..2026-04-29,Shabab Al Ahli Dubai,1,,UAE,0.4,Shabab Al Ahli Dubai,1/1,100.0,True,
412093,A. Mohmed,2025-08-24..2026-05-16,Al Bataeh,25,,Mohammad Abdulla,2025-12-21..2026-01-07,Al Bataeh,2,,UAE,0.4,Al Bataeh,2/2,100.0,False,
17333,Halimo,2023-06-07..2026-05-28,"El Mokawloon, Pharco, Smouha SC",43,,Mahmoud Abdel Halim,2022-12-02..2024-02-19,"El Mokawloon, Smouha SC",36,,EGY,0.4,"El Mokawloon, Smouha SC",9/26,34.6,True,
17242,O. Saviola,2025-08-26..2026-05-13,Haras El Hodood,20,,Omar Fathi,2023-05-31..2026-02-05,"El Mokawloon, Haras El Hodood",59,,EGY,0.4,Haras El Hodood,12/20,60.0,True,
17041,Leila,2024-08-17..2024-08-17,Enppi,1,,Mohamed Mohsen Leila,2024-08-17..2024-08-17,Enppi,1,,EGY,0.4,Enppi,1/1,100.0,True,
42036,B. Ellethy,2026-08-20..2026-08-20,Al-Rayyan SC,1,,B. Mamdouh,2025-08-14..2026-05-08,"Al Shahaniya, Al-Rayyan SC",21,,QAT,0.4,Al-Rayyan SC,0/1,0.0,True,
42093,S. Al Khater,2025-08-15..2026-03-17,Al Wakrah,19,,Saoud Mubarak,2022-08-03..2026-03-17,Al Wakrah,64,,QAT,0.4,Al Wakrah,9/19,47.4,True,
42073,A. Al Ahrak,2025-08-16..2026-08-29,"Al-Duhail SC, Qatar SC",19,,Abdullah Abdulsalam,2026-08-29..2026-09-04,"Al Shamal, Al-Duhail SC",3,,QAT,0.4,Al-Duhail SC,1/2,50.0,True,
134828,A. Karami,2026-08-20..2026-08-28,Lusail City,2,,Ali Malolah,2022-08-03..2026-09-04,"Al-Rayyan SC, Lusail City, Qatar SC",63,,QAT,0.4,Lusail City,0/2,0.0,True,
343983,Ahmad Hassan,2026-08-27..2026-09-05,Al-Gharafa,3,أحمد حسن,Hassan Alaa Aldeen,2024-02-25..2026-04-08,"Al-Arabi SC, Al-Gharafa",25,,QAT,0.4,Al-Gharafa,0/2,0.0,False,
42353,Hossam Kamal,2023-09-23..2026-03-18,"Al Shahaniya, UMM Salal",34,,Husam Hassunin El Said,2022-08-02..2025-04-18,"Al Shahaniya, Qatar SC, UMM Salal",54,,QAT,0.412,"Al Shahaniya, UMM Salal",29/34,85.3,True,
291128,A. Bakri,2026-08-22..2026-08-28,Al Sadd,2,,Abdulrahman Bakri Al-Ameen,2024-08-10..2026-04-27,Al Sadd,22,,QAT,0.412,Al Sadd,0/2,0.0,False,
343983,Alaa Eddin Hasan,2024-02-25..2025-02-27,Al-Arabi SC,21,,Hassan Alaa Aldeen,2024-02-25..2026-04-08,"Al-Arabi SC, Al-Gharafa",25,,QAT,0.412,Al-Arabi SC,20/21,95.2,True,
630595,A. S. Saikou,2025-12-30..2025-12-30,Al-Fayha,1,سايكو آدم سيكا,Saikou Adam Secka,2025-12-30..2025-12-30,Al-Fayha,1,,SAU,0.414,Al-Fayha,1/1,100.0,True,
533819,S. Al Abdulrahman,2025-12-29..2026-01-31,Al Sadd,4,,Sultan Majed,2026-01-08..2026-01-31,Al Sadd,2,,QAT,0.414,Al Sadd,2/2,100.0,True,
135743,B. Al Raeesi,2025-08-17..2026-08-29,Ajman,28,,Bilal Yousef,2023-09-29..2026-09-06,Ajman,50,,UAE,0.417,Ajman,1/28,3.6,True,
282610,O. Abdulla,2026-08-20..2026-08-27,Al Wakrah,2,,Omair Al Sayed,2022-08-29..2026-09-04,Al Wakrah,44,,QAT,0.417,Al Wakrah,1/2,50.0,True,
282610,O. Abudlla,2025-08-15..2026-04-27,Al Wakrah,15,,Omair Al Sayed,2022-08-29..2026-09-04,Al Wakrah,44,,QAT,0.417,Al Wakrah,0/15,0.0,True,
17087,A. Amer,2026-08-22..2026-09-01,Ghazl El Mehalla,2,,Amer Mohamed,2023-05-29..2026-09-01,"Ceramica Cleopatra, El Mokawloon, Ghazl El Mehalla",89,,EGY,0.421,Ghazl El Mehalla,2/2,100.0,False,
296049,M. Hathout,2026-08-23..2026-09-01,Enppi,2,,M. Sherif,2025-08-10..2026-05-05,Enppi,24,,EGY,0.421,Enppi,0/2,0.0,False,
675200,B. F. Abu,2026-08-22..2026-08-31,Asyut Petrol,2,,Bakr Fawzi,2026-08-31..2026-08-31,Asyut Petrol,1,,EGY,0.421,Asyut Petrol,1/1,100.0,True,
295633,Ahmed Amin Oufa,2023-09-27..2026-08-31,"Enppi, National Bank of Egypt",77,,Oufa,2025-08-10..2026-08-31,National Bank of Egypt,31,,EGY,0.421,National Bank of Egypt,30/31,96.8,True,
393210,Ahmed Atef Otta,2022-10-20..2026-09-09,"El Mokawloon, Masr, Pyramids FC",56,,Otta,2026-08-27..2026-08-31,Pyramids FC,2,,EGY,0.421,Pyramids FC,0/2,0.0,True,
16858,El Wensh Mahmoud,2025-08-08..2026-08-21,Zamalek SC,17,,Mahmoud Hamdi El Wensh,2022-10-19..2026-09-08,Zamalek SC,27,,EGY,0.421,Zamalek SC,0/17,0.0,True,
339657,A. Reda,2025-08-09..2026-08-28,"Al Ahly, National Bank of Egypt",29,,Ahmed Hashem,2024-11-01..2026-09-09,"Al Ahly, Petrojet",25,,EGY,0.421,Al Ahly,0/23,0.0,False,
2514,A. Gamarra,2023-08-18..2023-08-18,Al Ain,1,أليخاندرو غامارا,K. Romero,2024-08-24..2024-10-06,Al Ain,4,,UAE,0.421,Al Ain,0/1,0.0,True,
325609,Vitinho,2025-12-21..2026-05-05,Al-Dhafra,7,فيتينيو,Vittor Moura,2026-01-19..2026-05-10,Al-Dhafra,7,,UAE,0.421,Al-Dhafra,4/7,57.1,False,
197967,D. Haroon,2025-09-12..2026-04-27,UMM Salal,14,,Diyab Taha,2022-08-03..2026-04-27,"Al-Duhail SC, Qatar SC, UMM Salal",33,,QAT,0.421,UMM Salal,6/14,42.9,True,
42302,A. B. Khalifa,2025-08-15..2025-09-25,Al-Gharafa,6,,Amro Abdelfatah Ali Surag,2022-08-02..2026-09-05,Al-Gharafa,46,,QAT,0.421,Al-Gharafa,0/6,0.0,True,
504129,M. Samir,2025-08-20..2025-09-14,Enppi,4,,Mohamed Samir Abdel Wahab,2025-02-07..2025-02-28,Enppi,5,,EGY,0.424,Enppi,0/4,0.0,False,
42302,A. Surag,2025-10-25..2026-08-27,Al-Gharafa,18,,Amro Abdelfatah Ali Surag,2022-08-02..2026-09-05,Al-Gharafa,46,,QAT,0.424,Al-Gharafa,2/18,11.1,True,
403197,K. Kuku,2023-01-08..2023-07-19,Haras El Hodood,16,كينغسلي كوكو,Kingsley Fidelis Kuku,2023-02-21..2023-07-19,Haras El Hodood,3,,EGY,0.429,Haras El Hodood,2/3,66.7,True,
42197,A. Ibrahim,2025-08-16..2026-08-28,Qatar SC,24,,Abdulrasheed Umaru,2022-08-01..2026-09-03,"Al Ahli Doha, Qatar SC",50,,QAT,0.429,Qatar SC,12/24,50.0,False,
290465,J. Al Mehairi,2025-12-29..2026-04-13,Al Shamal,4,,Jassim Mohammed,2023-12-09..2024-12-08,"Al Shamal, Al-Duhail SC",20,جاسم محمد,QAT,0.429,Al Shamal,0/4,0.0,True,
50547,K. Al Jneibi,2025-09-21..2025-09-21,Al-Wasl FC,1,,Khaled Saif,2023-08-19..2026-04-05,Al-Wasl FC,63,,UAE,0.435,Al-Wasl FC,0/1,0.0,True,
50457,M. Sabeel,2025-08-16..2026-01-27,Al-Ittihad Kalba,12,,Mohammad Subil,2022-09-02..2025-05-24,Al-Ittihad Kalba,71,,UAE,0.435,Al-Ittihad Kalba,0/12,0.0,True,
16982,M. Dunga,2025-08-19..2026-05-18,"Al Ittihad, Pyramids FC",23,,Mahmoud Abdul Aati Donga,2022-10-19..2025-05-28,Pyramids FC,58,,EGY,0.438,Pyramids FC,0/23,0.0,True,
16982,M. Dunga,2025-08-19..2026-05-18,"Al Ittihad, Pyramids FC",23,,Mahmoud Abdul Aati Dunga,2023-07-23..2023-07-23,Pyramids FC,1,,EGY,0.438,Pyramids FC,0/1,0.0,True,
200981,J. Gaber,2025-08-28..2026-08-27,Al-Rayyan SC,22,,Jassem Gaber Abdulsallam,2023-10-29..2026-04-27,"Al-Arabi SC, Al-Rayyan SC",41,,QAT,0.438,Al-Rayyan SC,11/22,50.0,True,
343359,N. Zézé,2026-09-03..2026-09-07,NEOM,3,,Nathan Zeze,2025-09-14..2026-09-03,NEOM,71,ناثان زيزي,SAU,0.444,NEOM,1/2,50.0,True,
448925,I. Saviour,2026-09-02..2026-09-07,Al Ittihad,3,,S. Isaac,2025-08-14..2026-09-02,Al Ittihad,31,,EGY,0.444,Al Ittihad,1/2,50.0,True,
283470,Gian,2025-08-16..2026-05-16,Al Bataeh,19,,Gianluca Muniz,2022-09-10..2026-05-05,"Ajman, Al Bataeh, Al Wahda FC",96,,UAE,0.444,Al Bataeh,9/19,47.4,True,
579596,Hamad Mohamed,2025-08-16..2026-01-07,Al Bataeh,11,,Humood Mubarak,2025-12-21..2026-05-05,Al Bataeh,11,,UAE,0.444,Al Bataeh,2/11,18.2,False,
306853,Biro,2026-09-04..2026-09-04,Al-Ittihad Kalba,2,,Guilherme Biro,2024-09-21..2026-08-21,"Ajman, Al-Ittihad Kalba, Sharjah FC",55,,UAE,0.444,Al-Ittihad Kalba,0/1,0.0,False,
342418,Ali Almemari,2024-05-20..2026-04-24,Al-Jazira,30,,Ali Mohamed Saeed Mohamed Abdulla Almemari,2026-08-29..2026-08-29,Al-Jazira,1,,UAE,0.444,Al-Jazira,0/1,0.0,True,
654545,M. El Atty,2026-04-09..2026-05-28,Ismaily SC,6,,Mohanad Abdelaati,2026-05-28..2026-05-28,Ismaily SC,1,,EGY,0.444,Ismaily SC,1/1,100.0,True,
47204,B. Touré,2022-10-19..2025-05-28,Pyramids FC,80,بلال توريه,Ibrahim Blati Toure,2023-05-29..2025-11-25,Pyramids FC,59,,EGY,0.444,Pyramids FC,53/59,89.8,False,
47204,B. Touré,2022-10-19..2025-05-28,Pyramids FC,80,بلال توريه,Ibrahim Blati Tourè,2025-08-14..2026-01-28,Pyramids FC,2,,EGY,0.444,Pyramids FC,0/2,0.0,False,
47204,I. Toure,2025-08-08..2026-01-28,Pyramids FC,8,,Ibrahim Blati Tourè,2025-08-14..2026-01-28,Pyramids FC,2,,EGY,0.444,Pyramids FC,2/2,100.0,True,
449078,C. Gnolou,2024-01-04..2026-07-02,"Kawkab Marrakech, Renaissance Berkane",41,,G. Claude,2023-11-04..2023-11-11,Renaissance Berkane,2,,MAR,0.444,Renaissance Berkane,0/2,0.0,True,
606189,I. Azzam,2026-01-10..2026-01-10,Al-Ahli Jeddah,1,إبراهيم عزام,Ibrahin Montasser Azzam,2026-01-10..2026-01-10,Al-Ahli Jeddah,1,,SAU,0.452,Al-Ahli Jeddah,1/1,100.0,True,
42035,Rami Al Hamwende,2023-08-27..2025-04-18,Al-Arabi SC,39,,Rami Suhail Ali,2025-02-23..2026-01-29,"Al-Arabi SC, UMM Salal",9,,QAT,0.452,Al-Arabi SC,6/9,66.7,True,
354805,A. Liadi,2023-06-28..2026-09-07,"Al Ittihad, Petrojet, Smouha SC",72,,Abubakar Liday,2023-06-03..2026-08-31,"Al Ittihad, Petrojet, Smouha SC",66,,EGY,0.455,"Al Ittihad, Petrojet, Smouha SC",65/66,98.5,True,
439926,Hamid Mohammed,2024-04-27..2024-08-24,Al Ain,7,,M. Hamid,2025-11-22..2026-08-29,Al Ain,8,,UAE,0.455,Al Ain,0/7,0.0,False,
156197,E. Al Nuaimi,2025-10-17..2026-05-16,Shabab Al Ahli Dubai,17,,Eid Khamis,2023-08-27..2025-05-25,Shabab Al Ahli Dubai,30,,UAE,0.455,Shabab Al Ahli Dubai,0/17,0.0,True,
42147,I. Abdelhalim,2026-08-28..2026-08-28,Qatar SC,1,,I. Masoud,2025-08-16..2026-04-27,Qatar SC,17,,QAT,0.455,Qatar SC,0/1,0.0,True,
199297,M. Hamza,2025-08-16..2026-04-27,Al-Duhail SC,20,,Mubarak Shanan,2024-08-10..2025-04-11,Al-Duhail SC,21,,QAT,0.455,Al-Duhail SC,0/20,0.0,True,
143841,M. A. Benhita,2025-09-12..2026-05-04,Kawkab Marrakech,14,,M. Baayou,2024-02-20..2025-09-27,"Kawkab Marrakech, Riadi Salmi",2,,MAR,0.455,Kawkab Marrakech,0/2,0.0,False,
16876,Mahmoud Al Sayed,2022-10-18..2024-08-17,Pharco,50,,Mohamed Saeed Shika,2023-06-06..2026-08-27,"Abu Qair Semad, Pharco",92,,EGY,0.457,Pharco,22/50,44.0,True,
451499,Abdulla Mohammed,2023-12-02..2023-12-08,Al Ahli Doha,2,,Mohammed Al Abdulla,2023-12-02..2023-12-08,Al Ahli Doha,2,,QAT,0.457,Al Ahli Doha,2/2,100.0,False,
676573,M. Abdel Aleim,2026-08-22..2026-08-31,Asyut Petrol,4,,Mahmoud Okal,2026-08-31..2026-08-31,Asyut Petrol,1,,EGY,0.462,Asyut Petrol,1/1,100.0,True,
50392,M. Alhammadi,2025-08-24..2025-08-24,Al Bataeh,1,,Mohamed Rashid,2024-08-24..2025-05-20,Al Bataeh,23,,UAE,0.462,Al Bataeh,0/1,0.0,False,
328399,K. Awad,2025-08-09..2026-05-18,El Geish,29,,Khaled Mohamed Awad,2024-07-01..2026-09-09,"El Geish, Pyramids FC",19,,EGY,0.462,El Geish,0/18,0.0,True,
5203,G. Suárez,2022-09-02..2026-09-06,"Al Wahda FC, Baniyas SC",51,,Gaston Alvarez Suarez,2023-08-18..2026-08-21,"Al Wahda FC, Baniyas SC, Shabab Al Ahli Dubai",43,,UAE,0.467,"Al Wahda FC, Baniyas SC",25/43,58.1,True,
242795,F. Saleh,2025-09-19..2026-05-16,Al-Dhafra,21,,Feras Saleh Alkhaseebi,2023-08-19..2026-05-05,"Al-Dhafra, Dibba Al Hisn, Emirates Club",41,,UAE,0.467,Al-Dhafra,13/21,61.9,False,
78752,A. Abang,2022-09-02..2025-05-25,Al Bataeh,72,,Anatole Bertrand Abang,2023-08-18..2026-01-29,Al Bataeh,52,,UAE,0.467,Al Bataeh,47/52,90.4,False,
283174,M. Manai,2026-08-22..2026-08-28,Al Sadd,2,,Mohamed Naceur Almanai,2022-08-01..2026-04-27,"Al Sadd, Al Shamal, Al-Markhiya",54,,QAT,0.467,Al Sadd,0/2,0.0,True,
291342,Mohamed Ali,2022-09-10..2024-10-06,Al Wahda FC,37,,Mohamed Ali Hussain Abdulla Alobaidi,2023-12-16..2026-02-05,Al Wahda FC,29,,UAE,0.468,Al Wahda FC,21/29,72.4,False,
408497,Vitor Vargas,2024-12-07..2026-09-06,"Ajman, Al Najma, Al-Jazira",31,فيتور فارغاس,Vitão,2024-11-23..2025-05-25,Al-Jazira,10,فيتاو,"SAU, UAE",0.471,Al-Jazira,8/10,80.0,True,
309364,Coba,2026-09-09..2026-09-09,Al Kholood,2,,Coba Da Costa,2026-08-15..2026-09-03,Al Kholood,9,كوبا دا كوستا,SAU,0.471,Al Kholood,0/1,0.0,True,
384483,A. Hawash,2025-08-16..2026-09-01,"El Mokawloon, Enppi",22,,A. Nader,2026-01-22..2026-01-22,El Mokawloon,1,,EGY,0.471,El Mokawloon,0/1,0.0,True,
662471,A. Fattah,2026-05-17..2026-05-28,Ismaily SC,3,,Abdul Rahman Abdel Fattah,2026-05-23..2026-05-28,Ismaily SC,2,,EGY,0.471,Ismaily SC,2/2,100.0,True,
383168,M. Omar,2023-02-15..2026-08-27,Al Shamal,48,,O. Mohamed,2025-08-14..2026-08-27,Al Shamal,23,,QAT,0.471,Al Shamal,1/23,4.3,True,
335023,A. Ali,2025-08-16..2026-08-28,Qatar SC,11,,Adnan Saleh,2022-09-07..2026-09-03,Qatar SC,42,,QAT,0.471,Qatar SC,0/11,0.0,False,
182429,Ahmed Adel Messi,2023-09-21..2025-05-29,"Al Ittihad, Masr",49,,Messi,2025-08-09..2026-09-01,Masr,27,,EGY,0.476,Masr,0/27,0.0,True,
286352,M. Ragab,2025-09-19..2026-05-21,Wadi Degla,20,,Ragab El Safi,2023-10-05..2026-09-01,"Baladiyyat Al Mehalla, Smouha SC, Wadi Degla",47,,EGY,0.476,Wadi Degla,20/20,100.0,False,
10532,Luan Pereira,2023-08-18..2026-08-30,Sharjah FC,70,,Luanzinho,2022-09-03..2026-09-05,Sharjah FC,70,,UAE,0.476,Sharjah FC,40/60,66.7,True,
101647,Ahmad Fawzi Johar Faraj Abdalla,2024-05-05..2025-03-28,Al-Jazira,20,,Ahmed Fawzi,2022-09-16..2026-02-07,"Al-Dhafra, Al-Jazira, Baniyas SC",62,,UAE,0.476,Al-Jazira,20/20,100.0,False,
335023,A. Ali,2025-08-16..2026-08-28,Qatar SC,11,,Adnan Ali Saleh,2023-10-21..2025-11-07,Qatar SC,28,,QAT,0.476,Qatar SC,2/11,18.2,False,
199297,M. Hamza,2025-08-16..2026-04-27,Al-Duhail SC,20,,Mubark Shanan,2024-08-10..2026-04-27,Al-Duhail SC,30,,QAT,0.476,Al-Duhail SC,10/20,50.0,True,
606667,M. Yazan,2026-01-08..2026-01-08,Al-Duhail SC,1,,Yazan Mohamed,2026-01-08..2026-01-08,Al-Duhail SC,1,,QAT,0.476,Al-Duhail SC,1/1,100.0,False,
104666,Ahmad Al Harbi,2023-08-14..2026-09-08,"Al-Ettifaq, Al-Nassr, Al-Raed",117,أحمد الحربي,Saleem Al Rehaili Al Harbi Ahmad Ali,2026-09-04..2026-09-04,Al-Ettifaq,2,,SAU,0.48,Al-Ettifaq,0/1,0.0,True,
10002,Jobson,2025-08-16..2026-08-29,"Ajman, Al-Dhafra",38,,Jobson Souza Santos,2026-09-06..2026-09-06,Ajman,2,,UAE,0.48,Ajman,0/1,0.0,True,
50323,M. Jumaa,2025-09-21..2026-08-29,"Ajman, Al Bataeh",23,,Mohammad Juma Eid,2025-02-23..2025-05-25,Al Bataeh,10,,UAE,0.48,Al Bataeh,0/10,0.0,True,
385023,M. Rashed,2025-08-16..2026-05-16,Dibba Al-Fujairah,22,,Rashed Mohamed I,2022-09-03..2023-05-12,Dibba Al-Fujairah,24,,UAE,0.48,Dibba Al-Fujairah,0/22,0.0,False,
602784,M. Twum,2026-01-30..2026-01-30,Haras El Hodood,1,,Moses Gyabaah Twum,2026-01-22..2026-05-07,Haras El Hodood,5,,EGY,0.48,Haras El Hodood,1/1,100.0,True,
343983,Alaa Eddin Hasan,2024-02-25..2025-02-27,Al-Arabi SC,21,,H. Aladin,2025-12-28..2026-08-27,"Al-Arabi SC, Al-Gharafa",9,,QAT,0.48,Al-Arabi SC,0/9,0.0,True,
42063,M. Naji,2025-08-14..2026-08-27,"Al Wakrah, Al-Rayyan SC",20,,Murad Naji Hussein,2022-08-03..2026-09-04,"Al Wakrah, Al-Rayyan SC",56,,QAT,0.48,"Al Wakrah, Al-Rayyan SC",1/20,5.0,False,
411800,C. Bonsu Baah,2025-09-13..2026-09-08,Al-Qadisiyah FC,38,كريستوفر بونصو باه,Christopher Baah,2025-09-13..2026-08-30,Al-Qadisiyah FC,38,كريستوفر باه,SAU,0.483,Al-Qadisiyah FC,34/36,94.4,True,
2702,Monir El Kajoui,2023-09-22..2024-03-14,Al Wehda Club,18,,Munir Mohamedi,2024-03-30..2024-05-23,Al Wehda Club,9,,SAU,0.483,Al Wehda Club,0/9,0.0,True,
17255,M. Shika,2025-08-10..2026-09-02,"Abu Qair Semad, Pharco",36,,Mohamed Zakaria Shika,2022-10-18..2022-12-20,Pharco,5,,EGY,0.483,Pharco,0/5,0.0,True,
286352,M. Ragab,2025-09-19..2026-05-21,Wadi Degla,20,,Mohamed Ragab El Safi,2023-09-26..2026-09-09,"Baladiyyat Al Mehalla, Smouha SC, Wadi Degla",28,,EGY,0.483,Wadi Degla,0/20,0.0,False,
2649,A. Fatouh,2025-08-21..2026-08-26,Zamalek SC,23,,Ahmed Abou El Fotouh,2022-10-19..2025-05-31,Zamalek SC,51,,EGY,0.483,Zamalek SC,0/23,0.0,True,
50547,K. Al Jneibi,2025-09-21..2025-09-21,Al-Wasl FC,1,,Khaled Al Senaani,2023-08-19..2025-05-25,Al-Wasl FC,52,,UAE,0.483,Al-Wasl FC,0/1,0.0,True,
310819,D. Fahad,2026-05-06..2026-05-15,Sharjah FC,3,,Dhari Fahad Al-Maazmi,2025-01-05..2025-05-22,Sharjah FC,7,,UAE,0.483,Sharjah FC,0/3,0.0,True,
379614,A. Sayed,2025-08-09..2025-11-04,Masr,10,,Ahmed Sayed Abdelnaby,2023-05-31..2025-11-04,"El Dakhleya, Masr",52,,EGY,0.483,Masr,9/10,90.0,True,
42302,A. Surag,2025-10-25..2026-08-27,Al-Gharafa,18,,Amro Abdelfatah Surag,2023-09-24..2026-04-27,Al-Gharafa,49,,QAT,0.483,Al-Gharafa,10/18,55.6,True,
500073,M. Babli,2025-12-28..2026-01-08,Al-Duhail SC,2,,Mohannad Jameel Babli,2026-01-08..2026-01-08,Al-Duhail SC,1,,QAT,0.483,Al-Duhail SC,1/1,100.0,True,
50520,Abdulrahman Saleh Khamis,2023-08-19..2026-08-21,Al-Wasl FC,66,,Ali Saleh,2025-08-17..2026-08-28,Al-Wasl FC,29,علي صالح,UAE,0.485,Al-Wasl FC,16/29,55.2,False,
311544,S. Gonzalez Baquero,2025-09-11..2026-05-16,Shabab Al Ahli Dubai,11,,Sebastián González,2024-11-22..2026-04-29,"Al Urooba, Shabab Al Ahli Dubai",20,,UAE,0.486,Shabab Al Ahli Dubai,4/11,36.4,True,
343983,Alaa Aladdin Hassan,2026-04-27..2026-04-27,Al-Gharafa,1,,Hassan Alaa Aldeen,2024-02-25..2026-04-08,"Al-Arabi SC, Al-Gharafa",25,,QAT,0.486,Al-Gharafa,0/1,0.0,True,
579367,V. Henrique,2025-08-17..2026-08-29,Ajman,24,,Victor Henrique Cardoso Santos,2026-04-24..2026-05-05,Ajman,2,,UAE,0.488,Ajman,2/2,100.0,True,
333656,Hamad Fahad,2022-09-03..2025-05-25,Sharjah FC,68,,Hamad Fahad Mousa Ibrahim Almaazmi,2026-01-18..2026-03-07,Sharjah FC,2,,UAE,0.489,Sharjah FC,0/2,0.0,True,
41112,Francisco Trincão,2026-08-22..2026-09-01,Al-Ahli Jeddah,5,فرانسيسكو ترينكاو,Trincao,2026-08-13..2026-09-01,Al-Ahli Jeddah,2,ترينكاو,SAU,0.5,Al-Ahli Jeddah,1/2,50.0,True,
735,Nacho,2024-08-23..2026-09-08,Al-Qadisiyah FC,72,ناتشو فيرنانديز,Nacho Fernández,2024-08-23..2026-08-30,Al-Qadisiyah FC,72,ناتشو فيرنانديز,SAU,0.5,Al-Qadisiyah FC,68/70,97.1,True,
304467,Jehad Abdullatif Ahm,2026-09-03..2026-09-08,Al-Qadisiyah FC,3,,Jehad Thakri,2024-08-23..2026-09-03,Al-Qadisiyah FC,99,جهاد ذكري,SAU,0.5,Al-Qadisiyah FC,1/2,50.0,False,
39245,I. Koné,2024-09-13..2025-01-31,Al Okhdood,14,إبراهيما كونيه,Ibrahima Kone,2024-09-13..2025-01-31,Al Okhdood,14,إبراهيما كوني,SAU,0.5,Al Okhdood,14/14,100.0,False,
484030,Faraj,2024-08-23..2024-08-28,Al Orubah,2,,Faraj Al Rashid,2024-08-23..2024-08-28,Al Orubah,2,فرج الراشد,SAU,0.5,Al Orubah,2/2,100.0,True,
576169,Hussain Al-Shurafa,2026-08-14..2026-08-28,Al Riyadh,7,حسين الشرفاء,b. A. Al Shurafaa H. b. A.,2026-09-04..2026-09-04,Al Riyadh,2,,SAU,0.5,Al Riyadh,0/1,0.0,True,
477901,Ahmad Khaled,2025-08-10..2026-09-02,El Gouna FC,29,أحمد خالد,Khaled Ahmed,2024-07-31..2026-09-09,"El Gouna FC, Enppi",79,أحمد خالد,EGY,0.5,El Gouna FC,29/29,100.0,False,
342766,M. Hamed,2025-08-09..2026-09-02,El Mokawloon,33,,Mohamed Ismail Hamed,2023-07-11..2023-07-15,Enppi,2,,EGY,0.5,,0/2,0.0,True,
676564,Mohamed Ocha,2026-08-27..2026-08-27,Abu Qair Semad,1,,Ocha,2026-08-21..2026-09-02,Abu Qair Semad,3,,EGY,0.5,Abu Qair Semad,1/1,100.0,True,
